sentence,corrected_sentence,original_label,edit_distance_ratio,GAS_log_inv,GAS_corrected,GAS
Anson tried to shave himself.,Anson tried to shave himself.,1,0.0,13.815511557963774,3.716922323369668,1.0
Gilgamesh never has flown a dragon.,Gilgamesh never has flown a dragon.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
What Julie did of Lloyd was become fond.,What Julie did for Lloyd was a fond memory.,0,0.3,1.4663345046961225,1.2109229970134858,0.14248481681830283
It is not allowed to incriminate oneself.,It is not allowed to incriminate oneself.,1,0.0,13.815511557963774,3.716922323369668,1.0
The analysis of the problem was flawed,The analysis of the problem was flawed,1,0.0,13.815511557963774,3.716922323369668,1.0
Which goddess did help us?,Which goddess helped us?,1,0.23076923076923078,1.673972912747397,1.293821051284681,0.17085128102527147
Poseidon appears to have turned out to have left.,Poseidon appears to have turned out to have left.,1,0.0,13.815511557963774,3.716922323369668,1.0
Gilgamesh has been not reading the cuneiform tablets.,Gilgamesh has not read the cuneiform tablets.,0,0.1509433962264151,2.031426566367502,1.425281223607293,0.21583496979355
"Danced extremely, Anson frantically at Trade","Danced extremely, Anson frantically at Trade.",0,0.022727272727272728,3.806619468515591,1.951055988052519,0.39574716637866597
Aphrodite wanted to live and Ishtar tried to do,Aphrodite wanted to live and Ishtar tried to do.,0,0.02127659574468085,3.8711549911785434,1.9675250928967953,0.4013826457296971
I kicked yourself,I kicked myself.,0,0.29411764705882354,1.4816019136569698,1.217210710459356,0.14463637755122977
How fond of Esther is Agamemnon?,How fond of Esther is Agamemnon?,1,0.0,13.815511557963774,3.716922323369668,1.0
Ron heard a discussion in the foyer,Ron heard a discussion in the foyer.,1,0.02857142857142857,3.5834849112903453,1.8930094852615889,0.3758845283682251
My mother hated myself,My mother hated me.,0,0.18181818181818182,1.8717975230702044,1.3681365147784794,0.19628091207939402
The students demonstrated the technique this morning,The students demonstrated the technique this morning.,1,0.019230769230769232,3.970240896035669,1.9925463347274184,0.4099445374054695
He walked up the hill.,He walked up the hill.,1,0.0,13.815511557963774,3.716922323369668,1.0
We wanted to ate cake,We wanted to eat cake.,0,0.14285714285714285,2.079435416703953,1.4420247628608716,0.22156435646143036
Jason knew those Medea had cast the spell,Jason knew Medea had cast the spell.,0,0.17073170731707318,1.9252858588931754,1.387546705121372,0.20292278654137913
Gilgamesh must should seek Ishtar,Gilgamesh must seek Ishtar.,0,0.24242424242424243,1.6341272049107045,1.2783298498082194,0.16555042546155196
Aphrodite said he freed the animals and free the animals he did,Aphrodite said he freed the animals and freed the animals he did,1,0.015873015873015872,4.158821069718604,2.039318775895177,0.4259493615225392
Did you drink the poison?,Did you drink the poison?,1,0.0,13.815511557963774,3.716922323369668,1.0
Whether Agamemnon had triumphed was unknown.,Whether Agamemnon had triumphed was unknown.,1,0.0,13.815511557963774,3.716922323369668,1.0
Her has kissed her.,She kissed her.,0,0.3157894736842105,1.4271139489782043,1.1946187462861129,0.13690574806035044
I often have a cold.,I often have a cold.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jason whispered the phoenix had escaped,Jason whispered the phoenix had escaped.,0,0.02564102564102564,3.6888414298739414,1.9206356837968885,0.38533779694992804
Bill reading of Shakespeare satisfied me,Bill's reading of Shakespeare satisfied me.,0,0.075,2.662575424013133,1.6317399989009074,0.2864820496444443
Didn't the magic work?,Didn't the magic work?,1,0.0,13.815511557963774,3.716922323369668,1.0
Anson thought Julie had fainted,Anson thought Julie had fainted.,1,0.03225806451612903,3.4657058720297473,1.8616406398738043,0.3651505824664851
The horse fell,The horse fell.,1,0.07142857142857142,2.708037134533107,1.6456114773946817,0.29122866042621404
Odysseus attempted Odysseus to hear the sirens.,Odysseus attempted Odysseus to hear the sirens.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Burn letters to Peter!,Burn letters to Peter!,1,0.0,13.815511557963774,3.716922323369668,1.0
Genie intoned the prayer,Genie intoned the prayer.,1,0.041666666666666664,3.2188527851557356,1.794116157096785,0.342044722616962
Gilgamesh didn't fly the broomstick.,Gilgamesh didn't fly the broomstick.,1,0.0,13.815511557963774,3.716922323369668,1.0
"Ron's likely to be on the Web, isn't he?","Ron's likely to be on the Web, isn't he?",1,0.0,13.815511557963774,3.716922323369668,1.0
Bill's reading Shakespeare and Maureen's singing Schubert satisfy me,Bill's reading Shakespeare and Maureen's singing Schubert satisfy me.,1,0.014705882352941176,4.234039492415915,2.0576781799921764,0.4322316727752867
Owners of a pig loves to eat truffles,Owners of a pig love to eat truffles.,0,0.05405405405405406,2.9703969144583224,1.7234839466784488,0.3178754452279389
Gilgamesh might loved Ishtar,Gilgamesh might have loved Ishtar.,0,0.21428571428571427,1.7345972122614013,1.3170410822223433,0.178796825492734
Paul had an affair,Paul had an affair.,1,0.05555555555555555,2.944421926696411,1.715931795467527,0.3152912129574275
Poseidon appears to own a dragon,Poseidon appears to own a dragon,1,0.0,13.815511557963774,3.716922323369668,1.0
The twins might have both been at the party.,The twins might have both been at the party.,1,0.0,13.815511557963774,3.716922323369668,1.0
That Jason had arrived was obvious infuriated Medea.,That Jason had arrived was obvious infuriated Medea.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
That I should evaporate is my fondest dream,That I should evaporate is my fondest dream.,1,0.023255813953488372,3.7841476121149844,1.9452885678261167,0.3937736421402855
What Gilgamesh may do is seek Ishtar,What Gilgamesh may do is seek Ishtar,1,0.0,13.815511557963774,3.716922323369668,1.0
You said that Anson thought that Julie had fainted,You said that Anson thought Julie had fainted.,1,0.12,2.233584781065227,1.4945182438047477,0.23952683412613313
The owl hated the evil bat and the wise eagle,The owl hated the evil bat and the wise eagle.,1,0.022222222222222223,3.8285973757619556,1.9566801925102517,0.3976716843404631
What did John buy?,What did John buy?,1,0.0,13.815511557963774,3.716922323369668,1.0
Agamemnon forced Aphrodite to leave the school.,Agamemnon forced Aphrodite to leave the school.,1,0.0,13.815511557963774,3.716922323369668,1.0
There is a description of Aristotle in the book.,There is a description of Aristotle in the book.,1,0.0,13.815511557963774,3.716922323369668,1.0
Medea exclaimed if the potion was ready,Medea exclaimed if the potion was ready.,0,0.02564102564102564,3.6888414298739414,1.9206356837968885,0.38533779694992804
Humans love to eat them.,Humans love to eat them.,1,0.0,13.815511557963774,3.716922323369668,1.0
Someone did Medea poison.,Someone did Medea poison.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Perhaps Iphigenia will have murdered Oedipus by tomorrow.,Perhaps Iphigenia will have murdered Oedipus by tomorrow.,1,0.0,13.815511557963774,3.716922323369668,1.0
"So that he could escape, Jason became invisible","So that he could escape, Jason became invisible",1,0.0,13.815511557963774,3.716922323369668,1.0
I wondered who had Medea poisoned.,I wondered who had Medea poisoned.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I asked did Medea poison Jason.,I asked did Medea poison Jason?,1,0.03225806451612903,3.4657058720297473,1.8616406398738043,0.3651505824664851
Agamemnon stopped Jason from casting the spell,Agamemnon stopped Jason from casting the spell,1,0.0,13.815511557963774,3.716922323369668,1.0
No one wanted any cake.,No one wants any cake.,1,0.08695652173913043,2.5257180643739567,1.5892507871239065,0.27194288204092426
I wanted Jimmy for to come with me.,I wanted Jimmy to come with me.,1,0.11428571428571428,2.2772594324835316,1.5090591215997906,0.24450250325536999
He walked the hill up.,He walked the hill up.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
They should have all sent Oedipus to Thebes,They should have all sent Oedipus to Thebes.,1,0.023255813953488372,3.7841476121149844,1.9452885678261167,0.3937736421402855
Those monkey are eating the banana.,Those monkeys are eating the banana.,0,0.02857142857142857,3.5834849112903453,1.8930094852615889,0.3758845283682251
"Who had Poseidon run away, before the executioner murdered?","Who had Poseidon run away, before the executioner was murdered?",0,0.06779661016949153,2.75682655188792,1.6603694022379236,0.29627859978263654
I asked Anson if he was happy,I asked Anson if he was happy.,1,0.034482758620689655,3.4011693487488466,1.8442259483991776,0.35919153762842
Daniel became a blond.,Daniel became a blond.,1,0.0,13.815511557963774,3.716922323369668,1.0
Has that we have arrived back at our starting point proved that the world is round?,Has that we have arrived back at our starting point proved that the world is round?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
It was the man I saw that you wanted to meet.,It was the man I saw that you wanted to meet.,1,0.0,13.815511557963774,3.716922323369668,1.0
That photograph by Gomez of Pugsley of Lucy's,That photograph by Gomez of Pugsley of Lucy's.,1,0.022222222222222223,3.8285973757619556,1.9566801925102517,0.3976716843404631
I ate that.,I ate that.,1,0.0,13.815511557963774,3.716922323369668,1.0
It snowed,It snowed.,1,0.1111111111111111,2.3025769930341404,1.5174244604045832,0.24736499605898893
Aphrodite said he would free the animals and free the animals he will,Aphrodite said he would free the animals and free the animals he will,1,0.0,13.815511557963774,3.716922323369668,1.0
That the golden thread would show Jason his path through the labyrinth was,That the golden thread would show Jason his path through the labyrinth was,1,0.0,13.815511557963774,3.716922323369668,1.0
Julie and Jenny arrived first,Julie and Jenny arrived first.,1,0.034482758620689655,3.4011693487488466,1.8442259483991776,0.35919153762842
What have you eaten?,What have you eaten?,1,0.0,13.815511557963774,3.716922323369668,1.0
Peter is owners.,Peter is the owner.,0,0.3125,1.4350820871989143,1.1979491171159626,0.1380453507418779
I said this he left,I said this he left.,0,0.05263157894736842,2.9957142237340375,1.7308131683500787,0.3203833943715108
Who has drunk my whiskey?,Who has drunk my whiskey?,1,0.0,13.815511557963774,3.716922323369668,1.0
You said she liked yourself,You said she liked you.,0,0.18518518518518517,1.8562934341298503,1.362458599051674,0.19433801493119668
She tried to left,She tried to leave.,0,0.23529411764705882,1.6582246361360455,1.2877207135617745,0.1687638374394288
"I'd planned to have finished, and finished I have","I'd planned to have finished, and I have.",1,0.20408163265306123,1.7749482814318085,1.3322718496732597,0.18400856445982344
Ron expected the sack.,Ron expected the sack.,1,0.0,13.815511557963774,3.716922323369668,1.0
That I am here proves that I care.,That I am here proves that I care.,1,0.0,13.815511557963774,3.716922323369668,1.0
She tried to may leave,She tried to leave.,0,0.22727272727272727,1.6863953683943915,1.2986128631714655,0.17249096680038417
Gilgamesh misses Aphrodite,Gilgamesh misses Aphrodite,1,0.0,13.815511557963774,3.716922323369668,1.0
Who seemed had poisoned Jason?,Who seemed to have poisoned Jason?,0,0.16666666666666666,1.945905006215803,1.394956990812191,0.2054584745700072
That Plato loved Aster seemed to be known by everyone.,That Plato loved Aster seemed to be known by everyone.,1,0.0,13.815511557963774,3.716922323369668,1.0
"When dining with evil crocodiles, it is advisable to wear armour.","When dining with evil crocodiles, it is advisable to wear armour.",1,0.0,13.815511557963774,3.716922323369668,1.0
Benjamin said he would give the cloak to Lee and give the cloak he did to Lee.,Benjamin said he would give the cloak to Lee and give the cloak he did to Lee.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Did the magic work?,Did the magic work?,1,0.0,13.815511557963774,3.716922323369668,1.0
Who has drunk the poison?,Who has drunk the poison?,1,0.0,13.815511557963774,3.716922323369668,1.0
Benjamin said he would give the cloak to Lee and give the cloak to Lee he did.,Benjamin said he would give the cloak to Lee and give the cloak to Lee.,1,0.08974358974358974,2.4967308822865792,1.5801047061149396,0.2688132310273293
"Jason became invisible, so that he could escape","Jason became invisible, so that he could escape",1,0.0,13.815511557963774,3.716922323369668,1.0
Aphrodite may quickly free the animals.,Aphrodite may quickly free the animals.,1,0.0,13.815511557963774,3.716922323369668,1.0
The horse galloped,The horse galloped.,1,0.05555555555555555,2.944421926696411,1.715931795467527,0.3152912129574275
How quickly did the Greeks take Troy?,How quickly did the Greeks take Troy?,1,0.0,13.815511557963774,3.716922323369668,1.0
Some happy pigs which can fly love truffles,Some happy pigs that love truffles.,1,0.27906976744186046,1.5224237339354338,1.233865362969329,0.15033534851571245
Julie felt a twinge in her arm,Julie felt a twinge in her arm.,1,0.03333333333333333,3.4339581726766046,1.8530942158121926,0.3622261250184467
The wizard turned the beetle into beer with a wave of his wand,The wizard turned the beetle into beer with a wave of his wand.,1,0.016129032258064516,4.143073712439953,2.0354541784181612,0.42462695453759985
Who seemed that had poisoned Jason?,Who seemed to have poisoned Jason?,0,0.14285714285714285,2.079435416703953,1.4420247628608716,0.22156435646143036
